	State	Value
107	((4, 3), 'sink')	0.0
108	((4, 4), '1')	1.0
109	((4, 4), '0')	0.40721808796572084
110	((4, 4), 'sink')	0.0
111	((4, 5), '1')	1.0
112	((4, 5), '0')	0.4561295049758258
113	((4, 5), 'sink')	0.0
114	((4, 6), '1')	1.0
115	((4, 6), '0')	0.0
116	((4, 6), 'sink')	0.0
117	((4, 7), '1')	1.0
118	((4, 7), '0')	0.0
119	((4, 7), 'sink')	0.0
120	((5, 0), '1')	1.0
121	((5, 0), '0')	0.16190491079816377
122	((5, 0), 'sink')	0.0
123	((5, 1), '1')	1.0
124	((5, 1), '0')	0.1838631777559047
125	((5, 1), 'sink')	0.0
126	((5, 2), '1')	1.0
127	((5, 2), '0')	0.21352812716408576
128	((5, 2), 'sink')	0.0
129	((5, 3), '1')	1.0
130	((5, 3), '0')	0.27312197763404233
131	((5, 3), 'sink')	0.0
132	((5, 4), '1')	1.0
133	((5, 4), '0')	0.3526450641517702
134	((5, 4), 'sink')	0.0
135	((5, 5), '1')	1.0
136	((5, 5), '0')	0.38741180921541507
137	((5, 5), 'sink')	0.0
138	((5, 6), '1')	1.0
139	((5, 6), '0')	0.30289455399067944
140	((5, 6), 'sink')	0.0
141	((5, 7), '1')	1.0
142	((5, 7), '0')	0.2389400607584004
143	((5, 7), 'sink')	0.0
144	((6, 0), '1')	1.0
145	((6, 0), '0')	0.14414579996379015
146	((6, 0), 'sink')	0.0
147	((6, 1), '1')	1.0
148	((6, 1), '0')	0.16223491324856776
149	((6, 1), 'sink')	0.0
150	((6, 2), '1')	1.0
151	((6, 2), '0')	0.18755892519528058
152	((6, 2), 'sink')	0.0
153	((6, 3), '1')	1.0
154	((6, 3), '0')	0.21352812716408576
155	((6, 3), 'sink')	0.0
156	((6, 4), '1')	1.0
157	((6, 4), '0')	0.0
158	((6, 4), 'sink')	0.0
159	((6, 5), '1')	1.0
160	((6, 5), '0')	0.30289455399067944
161	((6, 5), 'sink')	0.0
162	((6, 6), '1')	1.0
163	((6, 6), '0')	0.2662005706175616
164	((6, 6), 'sink')	0.0
165	((6, 7), '1')	1.0
166	((6, 7), '0')	0.2317331320567905
167	((6, 7), 'sink')	0.0
168	((7, 0), '1')	1.0
169	((7, 0), '0')	0.11404942414717464
170	((7, 0), 'sink')	0.0
171	((7, 1), '1')	1.0
172	((7, 1), '0')	0.0
173	((7, 1), 'sink')	0.0
174	((7, 2), '1')	1.0
175	((7, 2), '0')	0.0
176	((7, 2), 'sink')	0.0
177	((7, 3), '1')	1.0
178	((7, 3), '0')	0.15374025155814175
179	((7, 3), 'sink')	0.0
180	((7, 4), '1')	1.0
181	((7, 4), '0')	0.0
182	((7, 4), 'sink')	0.0
183	((7, 5), '1')	1.0
184	((7, 5), '0')	0.2389400607584004
185	((7, 5), 'sink')	0.0
186	((7, 6), '1')	1.0
187	((7, 6), '0')	0.2317331320567905
188	((7, 6), 'sink')	0.0
189	((7, 7), '1')	1.0
190	((7, 7), '0')	0.20626795270989046
191	((7, 7), 'sink')	0.0
192	('sT', '1')	1.0
193	('sT', '0')	0.0
194	('sT', 'sink')	0.0
